00:00.671  blend            | Read blend: "C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\morrowgear-drone-java\docs\design\supply-carrier-v24\models\autocannon_magazine\autocannon_magazine.blend"
15:27:37 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.007
15:27:37 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.005
15:27:37 | INFO: Blender create Mesh node Cube.250
15:27:37 | INFO: Blender create Mesh node Cube.248
15:27:37 | INFO: Blender create Mesh node Cube.254
15:27:37 | INFO: Blender create Mesh node Cube.252
15:27:37 | INFO: Blender create Mesh node Cube.234
15:27:37 | INFO: Blender create Mesh node Cube.232
15:27:37 | INFO: Blender create Mesh node Cube.238
15:27:37 | INFO: Blender create Mesh node Cube.236
15:27:37 | INFO: Blender create Mesh node Cube.242
15:27:37 | INFO: Blender create Mesh node Cube.240
15:27:37 | INFO: Blender create Mesh node Cube.246
15:27:37 | INFO: Blender create Mesh node Cube.244
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.007
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.005
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.007
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.005
15:27:37 | INFO: Blender create Mesh node Cylinder.136
15:27:37 | INFO: Blender create Mesh node Cylinder.134
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.007
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.005
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.007
15:27:37 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.005
15:27:37 | INFO: Blender create Mesh node Cylinder.140
15:27:37 | INFO: Blender create Mesh node Cylinder.138
15:27:37 | INFO: Blender create Mesh node H01_ContinuousLiftingBody_Mesh.004
15:27:37 | INFO: Blender create Mesh node H03_CrownJoint.029
15:27:37 | INFO: Blender create Mesh node H03_CrownJoint.027
15:27:37 | INFO: Blender create Mesh node H03_CrownJoint.025
15:27:37 | INFO: Blender create Mesh node H03_CrownJoint.023
15:27:37 | INFO: Blender create Mesh node H03_CrownJoint.021
15:27:37 | INFO: Blender create Mesh node H03_CrownJoint.019
15:27:37 | INFO: Blender create Mesh node Cube.230
15:27:37 | INFO: Blender create Mesh node Cube.228
15:27:37 | INFO: Blender create Mesh node Cube.226
15:27:37 | INFO: Blender create Mesh node Cube.224
15:27:37 | INFO: Blender create Mesh node H06_NoseChamfer.004
15:27:37 | INFO: Blender create Mesh node H07_ShoulderJoint.004
15:27:37 | INFO: Blender create Mesh node I01_ShoulderIntake_Bezel.004
15:27:37 | INFO: Blender create Mesh node I01_ShoulderIntake_Interior_Mesh.004
15:27:37 | INFO: Blender create Mesh node P01_IntakeCowl.004
15:27:37 | INFO: Blender create Mesh node P02_IntakeLip.004
15:27:37 | INFO: Blender create Mesh node P03_IntakeThroat.004
15:27:37 | INFO: Blender create Mesh node P04_IntakeBack.004
15:27:37 | INFO: Blender create Mesh node P05_WingCowlBlend.009
15:27:37 | INFO: Blender create Mesh node P05_WingCowlBlend.007
15:27:37 | INFO: Blender create Mesh node P06_IntakeGuide.009
15:27:37 | INFO: Blender create Mesh node P06_IntakeGuide.007
15:27:37 | INFO: Blender create Mesh node P07_CowlWarning.004
15:27:37 | INFO: Blender create Mesh node P10_ExhaustRim.004
15:27:37 | INFO: Blender create Mesh node P11_ExhaustThroat.004
15:27:37 | INFO: Blender create Mesh node P12_ExhaustBack.004
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.079
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.077
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.075
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.073
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.071
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.069
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.067
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.065
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.063
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.061
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.059
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.057
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.055
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.053
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.051
15:27:37 | INFO: Blender create Mesh node P13_HeatPetal.049
15:27:37 | INFO: Blender create Mesh node P14_InternalMixer.014
15:27:37 | INFO: Blender create Mesh node P14_InternalMixer.012
15:27:37 | INFO: Blender create Mesh node P14_InternalMixer.010
15:27:37 | INFO: Blender create Mesh node P15_ExhaustApron.004
15:27:37 | INFO: Blender create Mesh node R01_DuctWall_Mesh.004
15:27:37 | INFO: Blender create Mesh node R02_RecessedLip_Mesh.004
15:27:37 | INFO: Blender create Mesh node R03_LowerLip_Mesh.004
15:27:37 | INFO: Blender create Mesh node Cylinder.132
15:27:38 | INFO: Blender create Mesh node Cylinder.130
15:27:38 | INFO: Blender create Mesh node R06_Blade_00_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_01_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_02_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_03_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_04_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_05_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_06_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_07_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_08_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_09_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_10_Mesh.004
15:27:38 | INFO: Blender create Mesh node R06_Blade_11_Mesh.004
15:27:38 | INFO: Blender create Mesh node Cube.222
15:27:38 | INFO: Blender create Mesh node Cube.220
15:27:38 | INFO: Blender create Mesh node Cube.218
15:27:38 | INFO: Blender create Mesh node Cube.216
15:27:38 | INFO: Blender create Mesh node Cube.214
15:27:38 | INFO: Blender create Mesh node Cube.212
15:27:38 | INFO: Blender create Mesh node S01_VisorRecess_Mesh.004
15:27:38 | INFO: Blender create Mesh node S02_VisorOptic_Mesh.004
15:27:38 | INFO: Blender create Mesh node Cube.210
15:27:38 | INFO: Blender create Mesh node Cube.208
15:27:38 | INFO: Blender create Mesh node Cube.206
15:27:38 | INFO: Blender create Mesh node Cube.204
15:27:38 | INFO: Blender create Mesh node Cube.202
15:27:38 | INFO: Blender create Mesh node Cube.200
15:27:38 | INFO: Blender create Mesh node Cube.198
15:27:38 | INFO: Blender create Mesh node V22_AvionicsServiceLockSlot.003
15:27:38 | INFO: Blender create Mesh node Cylinder.128
15:27:38 | INFO: Blender create Mesh node V22_AvionicsServiceSeal.003
15:27:38 | INFO: Blender create Mesh node V22_AvionicsServiceSkin.003
15:27:38 | INFO: Blender create Mesh node Cylinder.126
15:27:38 | INFO: Blender create Mesh node Cylinder.124
15:27:38 | INFO: Blender create Mesh node Cylinder.122
15:27:38 | INFO: Blender create Mesh node Cylinder.120
15:27:38 | INFO: Blender create Mesh node Cylinder.118
15:27:38 | INFO: Blender create Mesh node Cylinder.116
15:27:38 | INFO: Blender create Mesh node Cylinder.114
15:27:38 | INFO: Blender create Mesh node Cylinder.112
15:27:38 | INFO: Blender create Mesh node Cylinder.110
15:27:38 | INFO: Blender create Mesh node Cylinder.108
15:27:38 | INFO: Blender create Mesh node Cylinder.106
15:27:38 | INFO: Blender create Mesh node Cylinder.104
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.058
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.056
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.054
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.052
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.050
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.048
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.046
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.044
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.042
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.040
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.038
15:27:38 | INFO: Blender create Mesh node V22_FanFastenerSlot.036
15:27:38 | INFO: Blender create Mesh node V22_FanServiceRim.008
15:27:38 | INFO: Blender create Mesh node V22_FanServiceRim.006
15:27:38 | INFO: Blender create Mesh node V22_ForwardAccessLockSlot.003
15:27:38 | INFO: Blender create Mesh node Cylinder.102
15:27:38 | INFO: Blender create Mesh node V22_ForwardAccessSeal.003
15:27:38 | INFO: Blender create Mesh node V22_ForwardAccessSkin.003
15:27:38 | INFO: Blender create Mesh node V22_OutboardAccessLockSlot.003
15:27:38 | INFO: Blender create Mesh node Cylinder.100
15:27:38 | INFO: Blender create Mesh node V22_OutboardAccessSeal.003
15:27:38 | INFO: Blender create Mesh node V22_OutboardAccessSkin.003
15:27:38 | INFO: Blender create Mesh node V22_ReleaseWitness.008
15:27:38 | INFO: Blender create Mesh node V22_ReleaseWitness.006
15:27:38 | INFO: Blender create Mesh node W01_PanelJoint_00.004
15:27:38 | INFO: Blender create Mesh node W01_PanelJoint_01.004
15:27:38 | INFO: Blender create Mesh node W04_TipMark.004
15:27:38 | INFO: Blender create Mesh node Cube.196
15:27:38 | INFO: Blender create Mesh node Cube.194
15:27:38 | INFO: Blender create Mesh node Cube.192
15:27:38 | INFO: Blender create Mesh node Cube.190
15:27:38 | INFO: Blender create Mesh node Cube.188
15:27:38 | INFO: Blender create Mesh node W06_ProposedElevonHinge.009
15:27:38 | INFO: Blender create Mesh node W06_ProposedElevonHinge.007
15:27:38 | INFO: Blender create Mesh node W07_TipPanelJoint.004
15:27:38 | INFO: Blender create Mesh node W08_TipFold.004
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver.001
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver.002
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver.003
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver.004
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver.005
15:27:38 | INFO: Blender create Mesh node DorsalCoolingLouver.006
15:27:38 | INFO: Blender create Mesh node DorsalSpine.001
15:27:38 | INFO: Blender create Mesh node DorsalSpineSeal
15:27:38 | INFO: Blender create Mesh node DuctDarkLiner.001
15:27:38 | INFO: Blender create Mesh node ForwardReinforcement.001
15:27:38 | INFO: Blender create Mesh node Cylinder.165
15:27:38 | INFO: Blender create Mesh node Cylinder.166
15:27:38 | INFO: Blender create Mesh node Cylinder.167
15:27:38 | INFO: Blender create Mesh node ForwardReinforcementLockSlot
15:27:38 | INFO: Blender create Mesh node ForwardReinforcementLockSlot.001
15:27:38 | INFO: Blender create Mesh node ForwardReinforcementLockSlot.002
15:27:38 | INFO: Blender create Mesh node ForwardReinforcementReleaseWitness
15:27:38 | INFO: Blender create Mesh node ForwardReinforcementSeal
15:27:38 | INFO: Blender create Mesh node IntegratedRotorDuct.001
15:27:38 | INFO: Blender create Mesh node NoseAccess.001
15:27:38 | INFO: Blender create Mesh node NoseAccessSeal
15:27:38 | INFO: Blender create Mesh node NoseVisorLight
15:27:38 | INFO: Blender create Mesh node NoseVisorRecess
15:27:38 | INFO: Blender create Mesh node Cube.290
15:27:38 | INFO: Blender create Mesh node Cube.291
15:27:38 | INFO: Blender create Mesh node Cube.292
15:27:38 | INFO: Blender create Mesh node Cube.293
15:27:38 | INFO: Blender create Mesh node Cube.294
15:27:38 | INFO: Blender create Mesh node Cube.295
15:27:38 | INFO: Blender create Mesh node Cube.296
15:27:38 | INFO: Blender create Mesh node Cube.297
15:27:38 | INFO: Blender create Mesh node Cube.298
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment.001
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment.002
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment.003
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment.004
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment.005
15:27:38 | INFO: Blender create Mesh node RecessedLensSegment.006
15:27:38 | INFO: Blender create Mesh node RotorBlade.012
15:27:38 | INFO: Blender create Mesh node RotorBlade.013
15:27:38 | INFO: Blender create Mesh node RotorBlade.014
15:27:38 | INFO: Blender create Mesh node RotorBlade.015
15:27:38 | INFO: Blender create Mesh node RotorBlade.016
15:27:38 | INFO: Blender create Mesh node RotorBlade.017
15:27:38 | INFO: Blender create Mesh node RotorBlade.018
15:27:38 | INFO: Blender create Mesh node RotorBlade.019
15:27:38 | INFO: Blender create Mesh node RotorBlade.020
15:27:38 | INFO: Blender create Mesh node RotorBlade.021
15:27:38 | INFO: Blender create Mesh node RotorBlade.022
15:27:38 | INFO: Blender create Mesh node RotorBlade.023
15:27:38 | INFO: Blender create Mesh node Cylinder.099
15:27:38 | INFO: Blender create Mesh node RotorLowerSupport
15:27:38 | INFO: Blender create Mesh node RotorLowerSupport.001
15:27:38 | INFO: Blender create Mesh node RotorLowerSupport.002
15:27:38 | INFO: Blender create Mesh node RotorLowerSupport.003
15:27:38 | INFO: Blender create Mesh node SpineAmberWitness
15:27:38 | INFO: Blender create Mesh node WingAmberWitness
15:27:38 | INFO: Blender create Mesh node WingLeadingEdge
15:27:38 | INFO: Blender create Mesh node WingReinforcement.001
15:27:38 | INFO: Blender create Mesh node Cylinder.162
15:27:38 | INFO: Blender create Mesh node Cylinder.163
15:27:38 | INFO: Blender create Mesh node Cylinder.164
15:27:38 | INFO: Blender create Mesh node WingReinforcementLockSlot
15:27:38 | INFO: Blender create Mesh node WingReinforcementLockSlot.001
15:27:38 | INFO: Blender create Mesh node WingReinforcementLockSlot.002
15:27:38 | INFO: Blender create Mesh node WingReinforcementReleaseWitness
15:27:38 | INFO: Blender create Mesh node WingReinforcementSeal
15:27:38 | INFO: Blender create Mesh node WingServicePanel.001
15:27:38 | INFO: Blender create Mesh node WingServicePanelSeal
15:27:38 | INFO: glTF import finished in 2.18s
15:27:40 | INFO: Data are loaded, start creating Blender stuff
15:27:40 | INFO: Blender create Mesh node Cube.180
15:27:40 | INFO: Blender create Mesh node Cube.183
15:27:40 | INFO: Blender create Mesh node Cube.171
15:27:40 | INFO: Blender create Mesh node Cube.174
15:27:40 | INFO: Blender create Mesh node Cube.179
15:27:40 | INFO: Blender create Mesh node Cube.170
15:27:40 | INFO: Blender create Mesh node Cube.187
15:27:40 | INFO: Blender create Mesh node Cube.178
15:27:40 | INFO: Blender create Mesh node Cube.186
15:27:40 | INFO: Blender create Mesh node Cube.177
15:27:40 | INFO: Blender create Mesh node Cube.181
15:27:40 | INFO: Blender create Mesh node Cube.182
15:27:40 | INFO: Blender create Mesh node Cube.184
15:27:40 | INFO: Blender create Mesh node Cube.185
15:27:40 | INFO: Blender create Mesh node Cube.172
15:27:40 | INFO: Blender create Mesh node Cube.173
15:27:40 | INFO: Blender create Mesh node Cube.175
15:27:40 | INFO: Blender create Mesh node Cube.176
15:27:40 | INFO: Blender create Mesh node BayShutterAft.005
15:27:40 | INFO: Blender create Mesh node BayShutterAft.006
15:27:40 | INFO: Blender create Mesh node BayShutterAft.007
15:27:40 | INFO: Blender create Mesh node BayShutterAft.008
15:27:40 | INFO: Blender create Mesh node BayShutterAft.009
15:27:40 | INFO: Blender create Mesh node BayShutterForward.005
15:27:40 | INFO: Blender create Mesh node BayShutterForward.006
15:27:40 | INFO: Blender create Mesh node BayShutterForward.007
15:27:40 | INFO: Blender create Mesh node BayShutterForward.008
15:27:40 | INFO: Blender create Mesh node BayShutterForward.009
15:27:40 | INFO: Blender create Mesh node Cylinder.097
15:27:40 | INFO: Blender create Mesh node BellyOpticInnerRing.001
15:27:40 | INFO: Blender create Mesh node BellyOpticIsolation.001
15:27:40 | INFO: Blender create Mesh node BellyOpticOuterBezel.001
15:27:40 | INFO: Blender create Mesh node Cylinder.098
15:27:40 | INFO: Blender create Mesh node CarrierContinuousBlendedWing.001
15:27:40 | INFO: Blender create Mesh node Cylinder.161
15:27:40 | INFO: Blender create Mesh node Cylinder.159
15:27:40 | INFO: Blender create Mesh node Cylinder.157
15:27:40 | INFO: Blender create Mesh node Cylinder.155
15:27:40 | INFO: Blender create Mesh node Cylinder.153
15:27:40 | INFO: Blender create Mesh node Cylinder.151
15:27:40 | INFO: Blender create Mesh node AFT_CassetteGasket.007
15:27:40 | INFO: Blender create Mesh node AFT_CassetteGasket.005
15:27:40 | INFO: Blender create Mesh node Cylinder.149
15:27:40 | INFO: Blender create Mesh node Cylinder.147
15:27:40 | INFO: Blender create Mesh node AFT_FastenerSlot.023
15:27:40 | INFO: Blender create Mesh node AFT_FastenerSlot.021
15:27:40 | INFO: Blender create Mesh node AFT_FastenerSlot.019
15:27:40 | INFO: Blender create Mesh node AFT_FastenerSlot.017
15:27:40 | INFO: Blender create Mesh node AFT_FastenerSlot.015
15:27:40 | INFO: Blender create Mesh node AFT_FastenerSlot.013
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.008
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.006
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.008
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.006
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.008
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.006
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.008
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.006
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.008
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.006
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.008
15:27:40 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.006
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_00.007
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_00.005
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_01.007
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_01.005
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_02.007
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_02.005
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_03.007
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_03.005
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_04.007
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_04.005
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_05.007
15:27:40 | INFO: Blender create Mesh node AFT_LouverEdge_05.005
15:27:40 | INFO: Blender create Mesh node AFT_ReleaseLatch.008
15:27:40 | INFO: Blender create Mesh node AFT_ReleaseLatch.006
15:27:40 | INFO: Blender create Mesh node AFT_ServiceCassette.008
15:27:40 | INFO: Blender create Mesh node AFT_ServiceCassette.006
15:27:40 | INFO: Blender create Mesh node Cylinder.145
15:27:40 | INFO: Blender create Mesh node Cylinder.143
15:27:40 | INFO: Blender create Mesh node AFT_StatusLens.015
15:27:40 | INFO: Blender create Mesh node AFT_StatusLens.013
15:27:40 | INFO: Blender create Mesh node AFT_StatusLens.011
15:27:40 | INFO: Blender create Mesh node AFT_StatusLens.009
15:27:40 | INFO: Blender create Mesh node Cube.289
15:27:40 | INFO: Blender create Mesh node FIELD_LinkRadome.008
15:27:40 | INFO: Blender create Mesh node FIELD_LinkRadome.006
15:27:40 | INFO: Blender create Mesh node Cube.287
15:27:40 | INFO: Blender create Mesh node Cube.285
15:27:40 | INFO: Blender create Mesh node Cube.283
15:27:40 | INFO: Blender create Mesh node Cube.281
15:27:40 | INFO: Blender create Mesh node Cube.279
15:27:40 | INFO: Blender create Mesh node Cube.277
15:27:40 | INFO: Blender create Mesh node Cube.275
15:27:40 | INFO: Blender create Mesh node Cube.273
15:27:40 | INFO: Blender create Mesh node Cube.271
15:27:40 | INFO: Blender create Mesh node Cube.269
15:27:40 | INFO: Blender create Mesh node Cube.267
15:27:40 | INFO: Blender create Mesh node Cube.265
15:27:40 | INFO: Blender create Mesh node Cube.259
15:27:40 | INFO: Blender create Mesh node Cube.257
15:27:40 | INFO: Blender create Mesh node Cube.263
15:27:40 | INFO: Blender create Mesh node Cube.261
15:27:40 | INFO: Blender create Mesh node GEAR_FixedSocket_1.008
15:27:40 | INFO: Blender create Mesh node GEAR_FixedSocket_1.006
15:27:40 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.008
15:27:40 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.006
15:27:40 | INFO: Blender create Mesh node Cube.251
15:27:40 | INFO: Blender create Mesh node Cube.249
15:27:40 | INFO: Blender create Mesh node Cube.255
15:27:40 | INFO: Blender create Mesh node Cube.253
15:27:40 | INFO: Blender create Mesh node Cube.235
15:27:40 | INFO: Blender create Mesh node Cube.233
15:27:40 | INFO: Blender create Mesh node Cube.239
15:27:40 | INFO: Blender create Mesh node Cube.237
15:27:40 | INFO: Blender create Mesh node Cube.243
15:27:40 | INFO: Blender create Mesh node Cube.241
15:27:40 | INFO: Blender create Mesh node Cube.247
15:27:40 | INFO: Blender create Mesh node Cube.245
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.008
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.006
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.008
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.006
15:27:40 | INFO: Blender create Mesh node Cylinder.137
15:27:40 | INFO: Blender create Mesh node Cylinder.135
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.008
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.006
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.008
15:27:40 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.006
15:27:40 | INFO: Blender create Mesh node Cylinder.141
15:27:40 | INFO: Blender create Mesh node Cylinder.139
15:27:40 | INFO: Blender create Mesh node H01_ContinuousLiftingBody_Mesh.005
15:27:40 | INFO: Blender create Mesh node H03_CrownJoint.030
15:27:40 | INFO: Blender create Mesh node H03_CrownJoint.028
15:27:40 | INFO: Blender create Mesh node H03_CrownJoint.026
15:27:40 | INFO: Blender create Mesh node H03_CrownJoint.024
15:27:40 | INFO: Blender create Mesh node H03_CrownJoint.022
15:27:40 | INFO: Blender create Mesh node H03_CrownJoint.020
15:27:40 | INFO: Blender create Mesh node Cube.231
15:27:40 | INFO: Blender create Mesh node Cube.229
15:27:40 | INFO: Blender create Mesh node Cube.227
15:27:40 | INFO: Blender create Mesh node Cube.225
15:27:40 | INFO: Blender create Mesh node H06_NoseChamfer.005
15:27:40 | INFO: Blender create Mesh node H07_ShoulderJoint.005
15:27:40 | INFO: Blender create Mesh node I01_ShoulderIntake_Bezel.005
15:27:40 | INFO: Blender create Mesh node I01_ShoulderIntake_Interior_Mesh.005
15:27:40 | INFO: Blender create Mesh node P01_IntakeCowl.005
15:27:40 | INFO: Blender create Mesh node P02_IntakeLip.005
15:27:40 | INFO: Blender create Mesh node P03_IntakeThroat.005
15:27:40 | INFO: Blender create Mesh node P04_IntakeBack.005
15:27:40 | INFO: Blender create Mesh node P05_WingCowlBlend.010
15:27:40 | INFO: Blender create Mesh node P05_WingCowlBlend.008
15:27:40 | INFO: Blender create Mesh node P06_IntakeGuide.010
15:27:40 | INFO: Blender create Mesh node P06_IntakeGuide.008
15:27:40 | INFO: Blender create Mesh node P07_CowlWarning.005
15:27:40 | INFO: Blender create Mesh node P10_ExhaustRim.005
15:27:40 | INFO: Blender create Mesh node P11_ExhaustThroat.005
15:27:40 | INFO: Blender create Mesh node P12_ExhaustBack.005
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.080
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.078
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.076
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.074
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.072
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.070
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.068
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.066
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.064
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.062
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.060
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.058
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.056
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.054
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.052
15:27:40 | INFO: Blender create Mesh node P13_HeatPetal.050
15:27:40 | INFO: Blender create Mesh node P14_InternalMixer.015
15:27:40 | INFO: Blender create Mesh node P14_InternalMixer.013
15:27:40 | INFO: Blender create Mesh node P14_InternalMixer.011
15:27:40 | INFO: Blender create Mesh node P15_ExhaustApron.005
15:27:40 | INFO: Blender create Mesh node R01_DuctWall_Mesh.005
15:27:40 | INFO: Blender create Mesh node R02_RecessedLip_Mesh.005
15:27:40 | INFO: Blender create Mesh node R03_LowerLip_Mesh.005
15:27:40 | INFO: Blender create Mesh node Cylinder.133
15:27:40 | INFO: Blender create Mesh node Cylinder.131
15:27:40 | INFO: Blender create Mesh node R06_Blade_00_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_01_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_02_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_03_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_04_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_05_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_06_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_07_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_08_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_09_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_10_Mesh.005
15:27:40 | INFO: Blender create Mesh node R06_Blade_11_Mesh.005
15:27:40 | INFO: Blender create Mesh node Cube.223
15:27:40 | INFO: Blender create Mesh node Cube.221
15:27:40 | INFO: Blender create Mesh node Cube.219
15:27:40 | INFO: Blender create Mesh node Cube.217
15:27:40 | INFO: Blender create Mesh node Cube.215
15:27:40 | INFO: Blender create Mesh node Cube.213
15:27:40 | INFO: Blender create Mesh node S01_VisorRecess_Mesh.005
15:27:40 | INFO: Blender create Mesh node S02_VisorOptic_Mesh.005
15:27:40 | INFO: Blender create Mesh node Cube.211
15:27:40 | INFO: Blender create Mesh node Cube.209
15:27:40 | INFO: Blender create Mesh node Cube.207
15:27:40 | INFO: Blender create Mesh node Cube.205
15:27:40 | INFO: Blender create Mesh node Cube.203
15:27:40 | INFO: Blender create Mesh node Cube.201
15:27:40 | INFO: Blender create Mesh node Cube.199
15:27:41 | INFO: Blender create Mesh node V22_AvionicsServiceLockSlot.004
